Bulb_Data,Fan_Data,Humidity_Data,Temperature_Data,Valve_Data,Message_Temp,Message_Humid
1,1,83.1,28.2,0,Too cold,Well
1,1,83.2,28.2,1,Too cold,Well
0,1,83.2,28.2,1,Too cold,Well
0,0,83.2,28.2,0,Too cold,Well
0,0,83.1,28.2,1,Too cold,Well
1,1,83.2,28.2,1,Too cold,Well
1,1,83.1,28.2,0,Too cold,Well
1,0,83.2,28.2,0,Too cold,Well
1,1,83.9,28.2,0,Too cold,Well
1,1,84,28.3,1,Too cold,Well
1,0,83.6,28.3,1,Too cold,Well
1,0,83.2,28.3,1,Too cold,Well
1,0,83,28.4,1,Too cold,Well
1,1,82.9,28.4,1,Too cold,Well
1,1,82.6,28.4,1,Too cold,Well
1,1,82.3,28.4,1,Too cold,Well
1,1,82.3,28.4,1,Too cold,Well
1,1,82.3,28.4,1,Too cold,Well
1,1,82.2,28.5,1,Too cold,Well
0,1,82,28.5,1,Too cold,Well
0,1,82.1,28.5,1,Too cold,Well
1,1,82.2,28.5,1,Too cold,Well
1,1,82.2,28.4,1,Too cold,Well
1,1,82,28.4,0,Too cold,Well
1,1,81.9,28.4,0,Too cold,Well
1,1,82.2,28.4,1,Too cold,Well
1,1,82.3,28.4,1,Too cold,Well
1,0,82.3,28.4,1,Too cold,Well
1,0,82.4,28.4,1,Too cold,Well
1,1,82.6,28.4,1,Too cold,Well
1,1,82.5,28.5,1,Too cold,Well
1,1,82.2,28.5,1,Too cold,Well
0,1,81.9,28.5,1,Too cold,Well
0,1,81.1,28.5,1,Too cold,Well
0,1,80.5,28.5,1,Too cold,Well
1,1,80.3,28.5,1,Too cold,Well
1,1,79.8,28.5,0,Too cold,Well
0,1,79.6,28.5,0,Too cold,Well
1,1,79.4,28.5,0,Too cold,Well
1,0,79.7,28.5,1,Too cold,Well
1,0,79.9,28.5,1,Too cold,Well
1,0,81.8,28.5,0,Too cold,Well
1,1,82.1,28.6,1,Too cold,Well
1,1,82.2,28.6,1,Too cold,Well
1,0,82.1,28.6,1,Too cold,Well
1,1,82.2,28.6,1,Too cold,Well
1,1,82.4,28.6,1,Too cold,Well
1,1,82.5,28.6,1,Too cold,Well
1,1,82,28.6,1,Too cold,Well
1,1,81.9,28.6,1,Too cold,Well
1,1,82.1,28.7,1,Too cold,Well
1,1,82,28.7,1,Too cold,Well
1,1,81.9,28.7,1,Too cold,Well
1,1,81.8,28.7,1,Too cold,Well
1,1,81.7,28.7,1,Too cold,Well
1,1,81.7,28.7,1,Too cold,Well
1,1,81.7,28.8,1,Too cold,Well
1,1,81.5,28.8,1,Too cold,Well
1,1,81.7,28.8,1,Too cold,Well
1,1,81.8,28.8,1,Too cold,Well
1,1,81.6,28.9,1,Too cold,Well
1,1,81.6,28.9,1,Too cold,Well
1,1,81.6,28.9,1,Too cold,Well
1,1,80.6,29,1,Too cold,Well
0,1,80.7,29,1,Too cold,Well
0,1,80.9,29,1,Too cold,Well
1,1,80.9,29,1,Too cold,Well
1,1,80.9,29.1,1,Too cold,Well
1,1,80.9,29.1,0,Too cold,Well
1,1,81,29.1,0,Too cold,Well
1,1,80.8,29.1,1,Too cold,Well
1,0,80.8,29.2,1,Too cold,Well
1,0,80.7,29.2,1,Too cold,Well
1,1,80.8,29.2,1,Too cold,Well
1,1,80.5,29.3,1,Too cold,Well
0,1,80.3,29.3,1,Too cold,Well
1,1,80.2,29.3,1,Too cold,Well
0,1,80,29.3,1,Too cold,Well
1,1,79.8,29.3,1,Too cold,Well
1,1,79.6,29.3,0,Too cold,Well
1,1,79.5,29.3,1,Too cold,Well
1,1,79.4,29.4,0,Too cold,Well
1,0,79.2,29.4,1,Too cold,Well
1,1,79,29.4,1,Too cold,Well
1,0,78.9,29.4,1,Too cold,Well
1,1,78.5,29.4,1,Too cold,Well
1,1,78.1,29.4,1,Too cold,Well
0,1,78,29.4,1,Too cold,Well
0,1,78,29.4,1,Too cold,Well
0,1,77.9,29.4,1,Too cold,Well
1,1,77.9,29.4,1,Too cold,Well
0,1,77.8,29.5,0,Too cold,Well
0,1,77.7,29.5,0,Too cold,Well
0,1,77.7,29.5,0,Too cold,Well
0,0,77.5,29.5,1,Too cold,Well
0,0,77.5,29.5,0,Too cold,Well
1,0,77.3,29.5,0,Too cold,Well
1,1,77.2,29.5,0,Too cold,Well
1,0,77.2,29.5,0,Too cold,Well
0,0,77.3,29.5,0,Too cold,Well
1,0,77.2,29.5,1,Too cold,Well
1,0,77.3,29.5,1,Too cold,Well
1,0,77.2,29.5,1,Too cold,Well
0,1,77.1,29.5,0,Too cold,Well
1,1,77,29.5,1,Too cold,Well
1,1,77,29.5,1,Too cold,Well
0,0,76.8,29.6,1,Too cold,Well
0,1,76.7,29.6,0,Too cold,Well
1,1,76.6,29.6,1,Too cold,Well
1,1,76.5,29.6,1,Too cold,Well
0,0,76.5,29.6,0,Too cold,Well
0,1,76.5,29.6,0,Too cold,Well
0,1,76.5,29.7,1,Too cold,Well
1,0,76.5,29.7,1,Too cold,Well
1,0,76.5,29.7,0,Too cold,Well
0,1,76.5,29.8,0,Too cold,Well
0,1,76.5,29.8,0,Too cold,Well
0,0,76.8,29.8,1,Too cold,Well
0,0,76.8,29.8,1,Too cold,Well
0,0,76.7,29.9,0,Too cold,Well
1,1,76.6,29.9,0,Too cold,Well
1,1,76.5,29.9,0,Too cold,Well
0,0,76.4,30,0,Too cold,Well
1,0,76.2,30,0,Too cold,Well
1,0,76.2,30,1,Too cold,Well
1,0,76,30,1,Too cold,Well
1,0,75.9,30,0,Too cold,Well
1,1,75.7,30,1,Too cold,Well
0,1,75.1,30,1,Too cold,Well
1,0,75,30,1,Too cold,Well
1,1,74.9,30.1,1,Too cold,Well
1,1,74.9,30.1,1,Too cold,Well
1,1,74.9,30.1,0,Too cold,Well
0,1,74.9,30.2,1,Too cold,Well
0,1,74.7,30.2,1,Too cold,Well
1,0,74.7,30.2,1,Too cold,Well
1,1,74.7,30.3,1,Too cold,Well
1,1,74.7,30.3,0,Too cold,Well
1,1,74.7,30.3,0,Too cold,Well
1,1,74.7,30.4,1,Too cold,Well
1,0,74.8,30.4,1,Too cold,Well
1,0,74.5,30.4,1,Too cold,Well
1,1,74.4,30.4,1,Too cold,Well
1,1,74.5,30.4,1,Too cold,Well
1,1,74.5,30.5,1,Too cold,Well
1,1,74.4,30.5,1,Too cold,Well
1,1,74.4,30.5,1,Too cold,Well
0,1,74.1,30.5,1,Too cold,Well
0,1,73.8,30.6,1,Too cold,Well
0,1,73.7,30.6,1,Too cold,Well
1,1,73.6,30.6,0,Too cold,Well
1,1,73.6,30.6,0,Too cold,Well
1,1,73.5,30.6,0,Too cold,Well
1,0,73.4,30.6,1,Too cold,Well
1,0,73.2,30.7,1,Too cold,Well
1,0,73,30.7,1,Too cold,Well
1,1,72.5,30.7,1,Too cold,Well
1,1,72.3,30.7,1,Too cold,Well
1,1,72.2,30.7,1,Too cold,Well
1,1,72,30.7,1,Too cold,Well
1,1,72.2,30.7,1,Too cold,Well
1,1,72.1,30.8,1,Too cold,Well
1,1,71.8,30.8,1,Too cold,Well
1,1,71.4,30.8,1,Too cold,Well
1,1,71.1,30.9,1,Too cold,Well
1,1,71.2,30.9,1,Too cold,Well
0,1,71.3,30.9,1,Too cold,Well
0,1,71.2,30.9,1,Too cold,Well
1,1,71.2,30.9,1,Too cold,Well
1,1,71.2,31,0,Too cold,Well
1,1,70.8,31,0,Too cold,Well
1,1,70.8,31,1,Too cold,Well
1,0,70.9,31,1,Too cold,Well
1,0,70.7,31,1,Too cold,Well
1,1,70.2,31.1,1,Too cold,Well
1,1,70.2,31.1,1,Too cold,Well
1,1,70.2,31.1,1,Too cold,Well
1,1,70.2,31.1,1,Too cold,Well
1,1,69.4,31.1,1,Too cold,Well
1,1,69,31.1,1,Too cold,Well
1,1,68.8,31.1,1,Too cold,Well
1,1,68.9,31.2,1,Too cold,Well
1,1,68.9,31.2,1,Too cold,Well
1,1,68.9,31.3,1,Too cold,Well
1,1,68.9,31.3,1,Too cold,Well
1,1,68.9,31.4,1,Too cold,Well
1,1,68.9,31.4,1,Too cold,Well
1,1,68.7,31.5,1,Too cold,Well
1,1,68.9,31.5,1,Too cold,Well
1,1,68.8,31.5,1,Too cold,Well
1,1,68.7,31.5,1,Too cold,Well
0,1,68.6,31.5,1,Too cold,Well
0,1,68.4,31.7,1,Too cold,Well
1,1,68.1,31.7,1,Too cold,Well
1,1,67.5,31.7,0,Too cold,Well
1,1,66.9,31.7,0,Too cold,Well
0,1,65.3,31.8,1,Too cold,Well
1,0,65.2,31.8,1,Too cold,Well
1,0,65.3,31.8,1,Too cold,Well
1,1,66.3,31.8,0,Too cold,Well
1,1,66.3,31.9,1,Too cold,Well
1,1,66,31.9,1,Too cold,Well
1,0,65.9,31.9,1,Too cold,Well
1,1,65.8,31.9,1,Too cold,Well
1,1,65.8,32,1,Too cold,Well
1,1,65.7,32,1,Too cold,Well
1,1,65.5,32,1,Too cold,Well
1,1,65.6,32,1,Too cold,Well
1,1,65.6,32,1,Too cold,Well
0,1,65.4,32,1,Too cold,Well
0,1,65.2,32,1,Too cold,Well
1,1,65.1,32,1,Too cold,Well
1,1,65,32,0,Too cold,Well
1,1,64.5,32,0,Too cold,Well
0,1,64.7,32,1,Too cold,Well
1,0,64.5,32.1,1,Too cold,Well
0,0,64.4,32.1,1,Too cold,Well
0,1,64.4,32.1,0,Too cold,Well
1,1,64.2,32.1,0,Too cold,Well
1,1,64.1,31.9,1,Too cold,Well
0,0,63.9,31.9,0,Too cold,Well
1,1,63.3,32,1,Too cold,Well
1,0,63.5,32.1,1,Too cold,Well
0,1,63.7,32.1,0,Too cold,Well
0,0,64.3,32.1,1,Too cold,Well
0,1,65.3,32.1,1,Too cold,Well
1,1,67.4,32.1,0,Too cold,Well
1,0,67.4,32.1,0,Too cold,Well
1,1,67.7,32.2,0,Too cold,Well
1,1,66.6,32.2,1,Too cold,Well
1,0,66.8,32.2,1,Too cold,Well
1,0,66.6,32.2,1,Too cold,Well
1,0,66.5,32.2,1,Too cold,Well
1,1,66.4,32.3,1,Too cold,Well
1,1,66,32.2,1,Too cold,Well
1,1,66.3,32.2,1,Too cold,Well
1,1,66.5,32.2,1,Too cold,Well
1,1,66.3,32.2,1,Too cold,Well
1,1,66.2,32.2,1,Too cold,Well
1,1,66.3,32.2,1,Too cold,Well
1,1,65.9,32.1,1,Too cold,Well
1,1,65.4,32.2,1,Too cold,Well
0,1,65.2,32.2,1,Too cold,Well
1,1,65.1,32.2,1,Too cold,Well
1,1,65.3,32.1,1,Too cold,Well
1,1,65.5,32.1,0,Too cold,Well
1,1,65.1,32.1,1,Too cold,Well
0,1,65,32.1,1,Too cold,Well
0,1,65.7,32.1,1,Too cold,Well
0,0,65.4,32.1,1,Too cold,Well
0,1,65.1,32.1,0,Too cold,Well
0,1,64.3,32.1,0,Too cold,Well
1,1,64.3,32.1,0,Too cold,Well
0,1,64.3,32.1,0,Too cold,Well
0,0,64.2,32.1,0,Too cold,Well
1,0,63.9,32.1,1,Too cold,Well
1,0,63.7,32.1,0,Too cold,Well
0,0,63,32.1,0,Too cold,Well
0,0,63.2,32.1,1,Too cold,Well
0,1,63.1,32.2,1,Too cold,Well
0,0,63,32.3,0,Too cold,Well
1,0,63.1,32.2,0,Too cold,Well
1,1,63.2,32.2,0,Too cold,Well
1,1,63.1,32.2,0,Too cold,Well
1,0,62.8,29.2,1,Too cold,Well
1,0,62.5,29.2,1,Too cold,Well
1,0,62.3,29.2,1,Too cold,Well
0,0,62.6,29.2,1,Too cold,Well
1,1,62.6,29.2,1,Too cold,Well
1,1,63.3,29.1,1,Too cold,Well
1,1,63.9,29.1,0,Too cold,Well
1,1,63.4,29.1,1,Too cold,Well
1,1,63.4,29,1,Too cold,Well
1,1,63.6,29,1,Too cold,Well
0,0,79,29,1,Too cold,Well
1,1,79.5,29,1,Too cold,Well
1,1,79.4,29,1,Too cold,Well
1,1,79.4,29,0,Too cold,Well
1,1,79.4,29,1,Too cold,Well
1,1,79.5,29,1,Too cold,Well
1,1,80.1,29,1,Too cold,Well
1,0,80.1,29,1,Too cold,Well
1,1,80.1,29,1,Too cold,Well
0,1,80.1,28.7,1,Too cold,Well
0,1,80.2,28.7,1,Too cold,Well
0,1,80.3,28.7,1,Too cold,Well
0,1,80.4,28.7,0,Too cold,Well
1,1,80.4,28.7,0,Too cold,Well
1,1,80.5,28.7,0,Too cold,Well
1,0,80.6,28.7,0,Too cold,Well
1,0,80.7,28.7,1,Too cold,Well
1,0,80.7,28.8,1,Too cold,Well
1,0,80.6,28.1,1,Too cold,Well
1,1,80.7,27.5,1,Too cold,Well
1,1,84,27.5,1,Too cold,Well
1,1,84,27.5,1,Too cold,Well
1,1,84.1,27.4,1,Too cold,Well
1,1,84.5,27.4,1,Too cold,Well
1,1,85,27.4,1,Too cold,Well
1,1,85.4,27.7,1,Too cold,Well
1,1,85.6,27.7,1,Too cold,Well
1,1,86.1,27.7,1,Too cold,Well
1,1,86.6,27.7,1,Too cold,Well
1,1,100,27.7,1,Too cold,Too humid
0,1,100,27.7,1,Too cold,Too humid
1,1,100,27.7,1,Too cold,Too humid
1,1,98.3,27.8,0,Too cold,Too humid
1,1,98.3,27.8,1,Too cold,Too humid
1,1,98.5,27.8,1,Too cold,Too humid
1,1,98.3,27.8,1,Too cold,Too humid
1,0,100,27.8,1,Too cold,Too humid
1,1,100,27.9,1,Too cold,Too humid
1,1,100,27.9,1,Too cold,Too humid
1,1,100,27.9,1,Too cold,Too humid
1,1,100,27.9,1,Too cold,Too humid
1,1,100,27.9,1,Too cold,Too humid
1,1,100,27.9,1,Too cold,Too humid
1,1,100,28,1,Too cold,Too humid
1,1,100,28,1,Too cold,Too humid
1,1,99.4,28.1,1,Too cold,Too humid
1,1,98.3,28.1,1,Too cold,Too humid
1,1,98.9,28.1,1,Too cold,Too humid
1,1,99.1,28.2,1,Too cold,Too humid
1,1,99,28.2,1,Too cold,Too humid
1,1,98.9,28.2,1,Too cold,Too humid
1,1,98.5,28.2,1,Too cold,Too humid
1,1,97.5,28.2,1,Too cold,Too humid
1,1,97.2,28.6,1,Too cold,Too humid
0,1,98.4,28.6,1,Too cold,Too humid
1,1,98.2,28.6,1,Too cold,Too humid
1,1,96.9,28.6,0,Too cold,Too humid
1,1,96.2,28.6,1,Too cold,Too humid
1,1,96,28.6,1,Too cold,Too humid
1,1,95.2,28.6,1,Too cold,Too humid
1,0,93.9,28.7,1,Too cold,Too humid
0,1,93,28.7,1,Too cold,Too humid
0,1,92.7,28.7,1,Too cold,Too humid
1,1,87.1,28.7,0,Too cold,Well
1,1,86.9,28.7,0,Too cold,Well
1,1,87.2,28.7,1,Too cold,Well
1,1,87.4,28.8,1,Too cold,Well
1,0,87.1,28.8,1,Too cold,Well
1,0,87,28.8,1,Too cold,Well
1,1,86.7,28.8,1,Too cold,Well
1,1,86.2,28.8,1,Too cold,Well
1,1,86.2,28.8,1,Too cold,Well
1,1,86,28.9,1,Too cold,Well
1,1,86.1,28.9,1,Too cold,Well
1,1,85.7,28.9,1,Too cold,Well
1,1,85.5,28.9,1,Too cold,Well
1,1,85.2,28.9,1,Too cold,Well
1,1,85.1,28.9,1,Too cold,Well
1,1,85.3,29,1,Too cold,Well
1,1,85.2,29,1,Too cold,Well
1,1,85.1,29,1,Too cold,Well
1,1,85.2,29,1,Too cold,Well
1,1,85.1,29,1,Too cold,Well
1,1,85,29,1,Too cold,Well
1,1,84.9,29.1,1,Too cold,Well
1,1,85,29.1,1,Too cold,Well
1,1,84.5,29.1,1,Too cold,Well
1,1,85,29.2,1,Too cold,Well
1,1,84.1,29.2,1,Too cold,Well
1,1,83.1,29.2,1,Too cold,Well
1,1,82.5,29.2,1,Too cold,Well
1,1,82.3,29.2,1,Too cold,Well
1,1,82.2,29.3,1,Too cold,Well
1,1,82.2,29.3,1,Too cold,Well
1,1,82.4,29.3,1,Too cold,Well
1,1,82.5,29.3,1,Too cold,Well
0,1,82.4,29.4,1,Too cold,Well
0,1,82.2,29.4,1,Too cold,Well
1,1,82.1,29.4,1,Too cold,Well
1,1,81.7,29.5,0,Too cold,Well
1,1,81.1,29.5,0,Too cold,Well
1,1,80.7,29.7,1,Too cold,Well
1,1,80.6,29.7,1,Too cold,Well
1,0,80.6,29.8,1,Too cold,Well
1,0,80.8,29.8,1,Too cold,Well
1,1,80.9,29.9,1,Too cold,Well
1,1,81,29.9,1,Too cold,Well
1,1,81,29.9,1,Too cold,Well
1,1,80.4,30,1,Too cold,Well
1,1,80.5,30,1,Too cold,Well
1,1,79.8,30,1,Too cold,Well
1,1,79.9,30,1,Too cold,Well
1,1,79.8,30.1,1,Too cold,Well
0,1,79,30.1,1,Too cold,Well
1,1,78.8,30.1,1,Too cold,Well
1,1,78.7,30.1,1,Too cold,Well
0,1,78.4,30.1,0,Too cold,Well
0,1,78.3,30.1,1,Too cold,Well
1,1,78.3,30.1,1,Too cold,Well
1,1,78.2,30.2,0,Too cold,Well
0,0,77.8,30.2,0,Too cold,Well
1,1,77.8,30.2,1,Too cold,Well
1,1,77.9,30.2,1,Too cold,Well
1,0,77.8,30.2,0,Too cold,Well
1,0,77.6,30.3,1,Too cold,Well
1,1,77,30.4,1,Too cold,Well
1,1,76.7,30.4,1,Too cold,Well
0,0,76.5,30.4,1,Too cold,Well
0,1,76.5,31.4,1,Too cold,Well
1,1,76.2,31.4,1,Too cold,Well
0,1,76.1,31.4,0,Too cold,Well
0,1,76.1,31.4,0,Too cold,Well
0,1,76.2,31.4,0,Too cold,Well
0,1,76.1,31.5,0,Too cold,Well
0,0,76.1,31.6,0,Too cold,Well
0,0,75.9,31.6,0,Too cold,Well
0,1,75.2,31.6,0,Too cold,Well
1,0,70.7,31.6,0,Too cold,Well
1,0,70.9,31.9,0,Too cold,Well
1,0,71.1,32.6,0,Too cold,Well
0,0,71,32.6,0,Too cold,Well
0,0,70.7,32.6,0,Too cold,Well
0,0,70.7,32.5,0,Too cold,Well
1,0,70.4,32.5,0,Too cold,Well
0,1,70.5,32.4,0,Too cold,Well
0,1,70.5,32.4,0,Too cold,Well
0,1,70.1,32.4,0,Too cold,Well
0,0,66.1,32.4,0,Too cold,Well
1,0,65.9,32.4,0,Too cold,Well
0,0,65.1,32.4,0,Too cold,Well
0,1,64.7,32.4,0,Too cold,Well
0,0,64.6,32.4,0,Too cold,Well
0,0,65,32.3,0,Too cold,Well
0,0,64.9,32.3,0,Too cold,Well
0,0,64.9,32.3,0,Too cold,Well
0,1,64.9,32.3,0,Too cold,Well
1,0,64.8,32.3,0,Too cold,Well
1,0,64.6,32.3,0,Too cold,Well
1,0,64.9,32.3,0,Too cold,Well
0,0,65,32.2,0,Too cold,Well
0,0,64.8,32.2,0,Too cold,Well
0,0,64.7,32.2,0,Too cold,Well
0,0,64.6,32.3,0,Too cold,Well
0,1,64.7,32.3,0,Too cold,Well
0,1,64.7,32.3,0,Too cold,Well
0,1,64.9,32.3,0,Too cold,Well
0,0,64.9,32.4,0,Too cold,Well
0,0,63.6,32.4,0,Too cold,Well
1,0,63.7,32.4,0,Too cold,Well
1,0,63.6,32.5,0,Too cold,Well
1,0,63.5,32.5,0,Too cold,Well
1,0,63.5,32.5,0,Too cold,Well
0,0,63.5,32.6,0,Too cold,Well
1,0,63.4,32.6,0,Too cold,Well
1,0,63.5,32.6,0,Too cold,Well
1,1,63.6,32.6,0,Too cold,Well
0,1,63.8,32.7,0,Too cold,Well
0,1,63.6,32.7,0,Too cold,Well
0,1,63.6,32.7,0,Too cold,Well
0,0,63.3,32.8,0,Too cold,Well
0,1,63.1,32.8,0,Too cold,Well
0,1,62.6,32.8,0,Too cold,Well
0,1,62.4,32.8,0,Too cold,Well
0,0,61.9,32.8,0,Too cold,Well
0,0,61.7,28.6,0,Too cold,Well
0,0,61.6,28.2,0,Too cold,Well
0,0,60.7,28.2,0,Too cold,Well
1,0,60.7,28.2,0,Too cold,Well
1,1,60.6,28.3,0,Too cold,Well
1,0,60.4,28.3,0,Too cold,Well
0,0,60.3,28.3,0,Too cold,Well
0,0,83.9,28.3,0,Too cold,Well
0,0,86.9,28.3,0,Too cold,Well
0,0,86.9,28.3,0,Too cold,Well
0,0,86.9,28.3,0,Too cold,Well
0,1,86.9,28.4,0,Too cold,Well
0,1,86.6,28.4,0,Too cold,Well
0,1,86.2,28.4,0,Too cold,Well
1,0,86,28.4,0,Too cold,Well
0,0,85.7,28.4,0,Too cold,Well
0,0,86.7,28.3,0,Too cold,Well
0,0,86.8,28.3,0,Too cold,Well
0,0,86.8,28.3,0,Too cold,Well
0,0,86.9,28.4,0,Too cold,Well
0,0,86.9,28.3,0,Too cold,Well
0,0,87.1,28.4,0,Too cold,Well
0,1,87.3,28.3,0,Too cold,Well
0,0,87.3,28.4,0,Too cold,Well
0,0,87.4,28.3,0,Too cold,Well
0,0,87.5,28.3,0,Too cold,Well
0,0,87.5,28.3,0,Too cold,Well
0,0,87.5,28.3,0,Too cold,Well
0,0,87.5,28.3,0,Too cold,Well
0,0,87.5,28.3,0,Too cold,Well
0,0,87.5,28,0,Too cold,Well
0,0,87.6,28,0,Too cold,Well
0,0,87.8,28.1,0,Too cold,Well
0,0,88.1,28,0,Too cold,Well
0,0,88.2,28,0,Too cold,Well
0,0,88.2,28,0,Too cold,Well
0,0,88.4,28.2,0,Too cold,Well
0,0,89.2,28.2,0,Too cold,Well
0,0,89.1,28.3,0,Too cold,Well
0,0,89,27.7,0,Too cold,Well
0,0,88.9,27.7,0,Too cold,Well
0,0,87.8,27.7,0,Too cold,Well
0,0,87.3,27.7,0,Too cold,Well
0,0,87.3,27.7,0,Too cold,Well
0,0,87.5,27.7,0,Too cold,Well
0,0,91,27.7,0,Too cold,Too humid
0,0,91,27.7,0,Too cold,Too humid
0,0,91,27.8,0,Too cold,Too humid
0,0,90.9,27.8,0,Too cold,Well
0,0,91,27.8,0,Too cold,Too humid
0,0,91,27.8,0,Too cold,Too humid
0,0,90.9,27.8,0,Too cold,Well
0,0,91,27.9,0,Too cold,Too humid
0,0,93.2,27.9,0,Too cold,Too humid
0,0,93,27.9,0,Too cold,Too humid
0,0,93,27.9,0,Too cold,Too humid
0,0,93.3,27.9,0,Too cold,Too humid
0,0,93.3,27.9,0,Too cold,Too humid
0,0,93.2,27.9,0,Too cold,Too humid
0,0,93,27.9,0,Too cold,Too humid
0,0,93,27.9,0,Too cold,Too humid
0,0,92.8,27.9,0,Too cold,Too humid
0,0,92.7,27.9,0,Too cold,Too humid
0,0,91.9,27.9,0,Too cold,Too humid
0,0,91.2,27.9,0,Too cold,Too humid
0,0,91.3,27.9,0,Too cold,Too humid
0,0,91.5,27.9,0,Too cold,Too humid
0,0,91.5,27.9,0,Too cold,Too humid
0,0,91.7,28,0,Too cold,Too humid
0,0,91.8,27.8,0,Too cold,Too humid
0,0,91.8,27.8,0,Too cold,Too humid
0,0,91.8,27.7,0,Too cold,Too humid
1,0,91.4,27.7,0,Too cold,Too humid
1,0,91.5,27.8,0,Too cold,Too humid
1,0,91.2,27.6,0,Too cold,Too humid
1,0,90.9,27.6,0,Too cold,Well
1,0,90.7,27.6,0,Too cold,Well
1,0,91,27.6,0,Too cold,Too humid
1,0,88.7,27.6,0,Too cold,Well
1,0,88.7,27.6,0,Too cold,Well
1,1,88.8,27.6,0,Too cold,Well
1,1,89.6,27.5,0,Too cold,Well
1,1,89.9,27.5,0,Too cold,Well
0,1,90.1,27.5,0,Too cold,Well
0,1,90.2,27.5,0,Too cold,Well
0,1,90.4,27.5,0,Too cold,Well
0,1,90.5,27.5,0,Too cold,Well
0,1,90.6,27.5,0,Too cold,Well
0,1,90.9,27.5,0,Too cold,Well
0,1,91.3,27.5,0,Too cold,Too humid
0,1,91.8,27.5,0,Too cold,Too humid
0,0,92,27.5,0,Too cold,Too humid
0,0,91.8,27.4,0,Too cold,Too humid
0,0,91.4,27.4,0,Too cold,Too humid
0,0,91.2,27.4,0,Too cold,Too humid
0,0,91.2,27.3,0,Too cold,Too humid
0,0,91.2,27.3,0,Too cold,Too humid
0,0,91.4,27.3,0,Too cold,Too humid
0,0,91.3,27.3,0,Too cold,Too humid
0,0,92.3,27.3,0,Too cold,Too humid
1,0,92.6,27.3,0,Too cold,Too humid
1,0,92.6,27.3,0,Too cold,Too humid
1,0,93.6,27.3,0,Too cold,Too humid
1,0,93.5,27.3,0,Too cold,Too humid
0,0,93.5,27.2,0,Too cold,Too humid
1,0,93.4,27.2,0,Too cold,Too humid
1,0,94,27.2,0,Too cold,Too humid
1,0,93.9,27.2,0,Too cold,Too humid
1,1,93.9,27.2,0,Too cold,Too humid
0,1,93.9,27.2,0,Too cold,Too humid
0,1,94,27.2,0,Too cold,Too humid
0,1,94.2,27.2,0,Too cold,Too humid
0,0,94.3,27.2,0,Too cold,Too humid
0,1,94.4,27.2,0,Too cold,Too humid
0,1,94.7,27.2,0,Too cold,Too humid
0,1,94.7,27.2,0,Too cold,Too humid
1,1,94.6,27.2,0,Too cold,Too humid
0,0,94.1,27.2,0,Too cold,Too humid
0,0,94.2,27.2,0,Too cold,Too humid
0,0,94.6,27.2,0,Too cold,Too humid
0,0,94.7,27.2,0,Too cold,Too humid
0,0,94.8,27.2,0,Too cold,Too humid
0,0,94.9,27.2,0,Too cold,Too humid
0,0,95.2,27.2,0,Too cold,Too humid
1,1,95.3,27.2,0,Too cold,Too humid
0,0,95.4,27.2,0,Too cold,Too humid
0,0,95.1,27.2,0,Too cold,Too humid
0,0,94.8,27.2,0,Too cold,Too humid
0,0,95.1,27.2,0,Too cold,Too humid
0,0,95.2,27.2,0,Too cold,Too humid
0,0,95.3,27.2,0,Too cold,Too humid
1,0,95.2,27.2,0,Too cold,Too humid
1,1,95.1,27.2,0,Too cold,Too humid
1,0,95.3,27.2,0,Too cold,Too humid
1,0,95.6,27.2,0,Too cold,Too humid
1,0,95.3,27.2,0,Too cold,Too humid
1,0,95.1,27.2,0,Too cold,Too humid
1,0,95.3,27.2,0,Too cold,Too humid
1,0,95.5,27.3,0,Too cold,Too humid
1,1,95.9,27.4,0,Too cold,Too humid
1,1,95.9,27.4,0,Too cold,Too humid
1,1,95.9,27.9,0,Too cold,Too humid
1,1,95.9,28,0,Too cold,Too humid
0,1,96,28,0,Too cold,Too humid
0,1,95.9,28,0,Too cold,Too humid
0,1,94.4,28,0,Too cold,Too humid
0,1,94.5,28,0,Too cold,Too humid
0,1,94.4,28,0,Too cold,Too humid
0,1,94.3,28,0,Too cold,Too humid
0,1,86.6,28.1,0,Too cold,Well
0,1,86.3,28.1,0,Too cold,Well
0,1,85.6,28.1,0,Too cold,Well
0,0,85.1,28.2,0,Too cold,Well
0,0,84.9,28.2,0,Too cold,Well
0,0,84,28.2,0,Too cold,Well
0,0,84.1,28.2,0,Too cold,Well
0,0,84.3,28.2,0,Too cold,Well
0,0,84.3,28.3,0,Too cold,Well
0,0,84.3,28.3,0,Too cold,Well
0,0,84,28.4,0,Too cold,Well
0,0,83.7,28.4,0,Too cold,Well
0,0,83.6,28.4,0,Too cold,Well
0,0,83.7,28.4,0,Too cold,Well
0,0,83.6,28.4,0,Too cold,Well
0,0,83.4,28.4,0,Too cold,Well
0,0,83.1,28.4,0,Too cold,Well
0,0,82.4,28.5,0,Too cold,Well
0,0,82.4,28.5,0,Too cold,Well
0,0,82.4,28.5,0,Too cold,Well
0,0,82.3,28.5,0,Too cold,Well
0,0,82.5,28.5,0,Too cold,Well
1,0,82.5,28.5,0,Too cold,Well
1,0,82.7,28.5,0,Too cold,Well
1,0,82.6,28.6,0,Too cold,Well
1,0,82.5,28.6,0,Too cold,Well
1,0,82.4,28.7,0,Too cold,Well
1,0,82.3,28.7,0,Too cold,Well
